id,title,artist,album,track_number,genre
082921,Crawling Down Walls,krackatoa,Dining On Backs of the Brave,8,Soundtrack
082928,Diwali Charlie,krackatoa,Dining On Backs of the Brave,10,Soundtrack
082929,Horizon Mine,krackatoa,Dining On Backs of the Brave,11,Soundtrack
082930,Opotiki Over and Out,krackatoa,Dining On Backs of the Brave,12,Soundtrack
082931,Hefty Leftie Drop Attack,krackatoa,Dining On Backs of the Brave,13,Soundtrack
082932,Blank DNA of Reverence,krackatoa,Dining On Backs of the Brave,14,Soundtrack
083437,You Don't Know How Lucky You Are,Keaton Henson,"Live on WFMU's Shrunken Planet with Jeffery Davison - April 20, 2013",1,Folk
083438,Sweetheart What Have You Done To Us,Keaton Henson,"Live on WFMU's Shrunken Planet with Jeffery Davison - April 20, 2013",2,Folk
083439,Lying To You,Keaton Henson,"Live on WFMU's Shrunken Planet with Jeffery Davison - April 20, 2013",3,Folk
083440,You,Keaton Henson,"Live on WFMU's Shrunken Planet with Jeffery Davison - April 20, 2013",4,Folk
083507,Betsy On The Roof,Julia Holter,"Live on WFMU's Dark Night of the Soul with Julie - April 25, 2013",5,Future Roots
083509,When The Sea Called Me Home,Julia Holter,"Live on WFMU's Dark Night of the Soul with Julie - April 25, 2013",1,Future Roots
083511,Our Sorrows,Julia Holter,"Live on WFMU's Dark Night of the Soul with Julie - April 25, 2013",2,Future Roots
083512,Marienbad,Julia Holter,"Live on WFMU's Dark Night of the Soul with Julie - April 25, 2013",3,Future Roots
083558,carnival,Underling,Underling LP,10,hip hop
083600,Farm Montage (Instrumental),BOPD,Old Paper Houses Soundtrack,0,Hip-Hop
083612,New England is Interesting (reprise),BOPD,Old Paper Houses Soundtrack,0,Soundtrack
083613,New England Dawn Salendro,BOPD,Old Paper Houses Soundtrack,0,Hip-Hop
083715,J6 On The Rising Sun,Cullah,All The Cullahs Of The Rainbow,11,Hip-Hop
083717,Ninety Six,Cullah,All The Cullahs Of The Rainbow,13,Hip-Hop
083718,Behemothian Rhapsody,Cullah,All The Cullahs Of The Rainbow,14,Hip-Hop
083719,Running Woman,Cullah,All The Cullahs Of The Rainbow,15,Hip-Hop
083789,Шизофрения,Brutal Whiskers,Fallen world,2,Death-Metal
083790,Падший мир,Brutal Whiskers,Fallen world,1,Death-Metal
083791,Узник,Brutal Whiskers,Fallen world,3,Death-Metal
083898,The Splendor of Love,Rod Rivers and the Big Action Sound,The Wonderful and the Obscure Volume 1: Rodd Keith,2,Song-poem
083903,Rock And Roll Is Back Again,Rodd Rogers,The Wonderful and the Obscure Volume 1: Rodd Keith,10,Song-poem
083906,Before I Go Out,Rod Rivers and the Big Action Sound,The Wonderful and the Obscure Volume 1: Rodd Keith,1,Song-poem
083908,If I Had A MIllion Dollars,Rod Rogers,The Wonderful and the Obscure Volume 1: Rodd Keith,5,Song-poem
083911,Country Boy,Rodd Keith and the Raindrops,The Wonderful and the Obscure Volume 1: Rodd Keith,15,Song-poem
083913,Why Don't You Sing A Happy Song,Rodd Keith,The Wonderful and the Obscure Volume 1: Rodd Keith,20,Song-poem
083954,Green Caterpillar Girl,Princess Army Wedding Combat,SUXBYSUXWEST 3 COMPILATION,19,
083960,Gazing Into The Stygian Deeps,Tigre Merde,SUXBYSUXWEST 3 COMPILATION,17,
083969,Reggae War Zone,Foot Village,Live on WFMU's The Marty McSorley Show - May 2013,2,Rock
084009,"Dance To Your Daddy, In Some Ladys Garden, Come Along Everybody",Ed Trickett,Old Songs,9,"folk, guitar"
084054,Fruit,Bekah Jarvis-Girtler,Megapolis Festival Remix Workshop 2013,2,Experimental
084055,Record Play,Max Ebert,Megapolis Festival Remix Workshop 2013,4,Experimental
084056,Sexy Birdwatching,Stephanie Foo,Megapolis Festival Remix Workshop 2013,1,Experimental
084057,Star Spangled Preachers,Sydney Beveridge,Megapolis Festival Remix Workshop 2013,3,Experimental
084058,Daphna/Tobah Interview,Avery Trufelman,Megapolis Festival Remix Workshop 2013,5,Experimental
084091,Antartic (Le Perche Oreille Remix),Émilie Simon,Contes Et Histoires Grésillantes,5,"Abstract, IDM, Drill & Bass, Dubstep"
084095,Méchanismes,Le Perche Oreille,Contes Et Histoires Grésillantes,9,IDM
084096,Industrie Merdique,Le Perche Oreille,Contes Et Histoires Grésillantes,10,IDM
084097,Fin,Le Perche Oreille,Contes Et Histoires Grésillantes,11,IDM
084111,Zombie Strut,Tha Silent Partner,Prequel Grooves,2,Hip-Hop
084135,The Sudden Afternoon/ Archetypes,Electric Mirrors,Drive,1,Experimental
084136,Little Big Horn/ Western Radio Transmissions,Electric Mirrors,Drive,2,Experimental
084139,The Illuminated Highway/ Urban Exodus,Electric Mirrors,Drive,5,Experimental
084141,1956 Cocktail Party/ Suburban Architecture,Electric Mirrors,Drive,7,Experimental
084142,Get Away/ Parallel Sunset,Electric Mirrors,Drive,8,Experimental
084144,Good Night/ Sleep,Electric Mirrors,Drive,10,Experimental
084152,Haka,Sikhara,IV War Haka,0,Experimental
084154,Baby Bones,Laura Stevenson and the Cans,A Record,1,
084155,The Pretty One,Laura Stevenson and the Cans,A Record,2,
084156,Landslide Song/The Dig,Laura Stevenson and the Cans,A Record,3,
084157,Nervous Rex,Laura Stevenson and the Cans,A Record,4,
084158,Source and the Sound,Laura Stevenson and the Cans,A Record,5,
084159,A Shine To It,Laura Stevenson and the Cans,A Record,6,
084195,Squinting at the Sun (radio edit),Lee Rosevere,Time-Lapse Volume 2: meditations,8,Ambient Electronic
084198,Illuminations,Lee Rosevere,Time-Lapse Volume 2: meditations,3,Ambient Electronic
084200,Ataraxia (radio edit),Lee Rosevere,Time-Lapse Volume 2: meditations,5,Ambient Electronic
084201,The Ambient Ukulele (radio edit),Lee Rosevere,Time-Lapse Volume 2: meditations,6,Ambient Electronic
084202,Illuminations (radio edit),Lee Rosevere,Time-Lapse Volume 2: meditations,7,Ambient Electronic
084264,elastic_waves,.crk,Dematerializing Sound Theory,4,IDM
084290,Slipping Away,Mudhoney,Live on WFMU May 2013,1,Rock
084291,I Like It Small,Mudhoney,Live on WFMU May 2013,2,Rock
084405,ETX,OWL BRAIN ATLAS,Snow Eater,1,suRRism-Phonoethics
084417,Snow Eater,OWL BRAIN ATLAS,Snow Eater,13,suRRism-Phonoethics
084423,Doctor Whom,OWL BRAIN ATLAS,Snow Eater,19,suRRism-Phonoethics
084483,m00m4m4 feat. Ovenrake,BLEO,DUET,1,m00mba
084484,Tart (Pts 1 and 2) feat. KeFF,BLEO,DUET,2,skweee
084485,A_Merican_Skweeez feat. STARPAUSE,BLEO,DUET,3,skweee
084486,Death Destroyer (Radio Edit) feat. Rhinostrich,BLEO,DUET,4,Arena Hair Chip
084605,01 Me and My Friends,EARTH-ENEMY,De-Memorization Techniques,1,
084736,Pompas de Jabón,Circus Marcus,Piano du pauvre,2,Instrumental
084743,This Body,Whore Paint,AS220's Spring Sampler 2013,7,Alternative & Punk
084757,Hawaii,No Joy,"Live on WFMU with Scott Williams - May 20, 2013",6,Alternative
084768,CCMFC,What Cheer? Brigade,AS220's Spring Sampler 2013,11,Punk
084777,Nothings Wrong (Shufflin' Edit),Howse,AS220's Spring Sampler 2013,20,Other
084788,Elevators,TV Ghost,"Live on WFMU's The Evan Funk Davies Show - May 8, 2013",3,Punk
084817,Wide Of The Mark,Robin Mitchell,netBloc Vol. 43: ANTIPETROMUSICABIOTIC,3,Pop
085027,define my day,Maan,Manifold,7,New Wave
085038,Quinine Dub,Sick To The Back Teeth,Grit,1,Dubstep
085039,Irradiated Dub,Sick To The Back Teeth,Grit,2,Dubstep
085040,Neptune Massive,Sick To The Back Teeth,Grit,3,Dubstep
085041,Pegasus Dub,Sick To The Back Teeth,Grit,4,Dubstep
085290,Her Cold Touch,Koalips,Rain On Mars,4,Ambient
085291,Her Cold Touch (Remix),Koalips,Rain On Mars,5,Ambient
085307,They Seem To Be Intelligent,Garmisch,They Seem To Be Intelligent,1,Indie-Pop
085308,They Seem To Be Intelligent (Tastes So Intelligent Mixx),Garmisch,They Seem To Be Intelligent,2,Indie-Pop
085309,They Seem To Be Intelligent (dustmotes Remix),Garmisch,They Seem To Be Intelligent,3,Indie-Pop
085310,They Seem To Be Intelligent (Instrumental),Garmisch,They Seem To Be Intelligent,4,Indie-Pop
085311,They Seem To Be Intelligent (Tastes So Intelligenstrumental),Garmisch,They Seem To Be Intelligent,5,Indie-Pop
085317,Human Face,Titus 12,Human Face,1,
085318,Rougher Than Riddim,Titus 12,Human Face,2,Dub
085343,Epic Champ,L'homme Manete,Gaming Sessions,3,micromusic
085346,Friendly Foe,L'homme Manete,Gaming Sessions,6,micromusic
085347,Out of the Cave,L'homme Manete,Gaming Sessions,7,micromusic
085400,Blow to the Head,Black Pus,"Live on WFMU's Dangerous For The Brain with Thomas Storck - June 9, 2013",1,Noise
085419,Something Strange Happens,Orange Peels,"Live on WFMU's Three Chord Monte with Joe Belock - June 4, 2013",10,Pop
085420,The Words Don't Work,Orange Peels,"Live on WFMU's Three Chord Monte with Joe Belock - June 4, 2013",1,Pop
085421,Your New Heroes,Orange Peels,"Live on WFMU's Three Chord Monte with Joe Belock - June 4, 2013",2,Pop
085422,Bicentennial Bridge,Orange Peels,"Live on WFMU's Three Chord Monte with Joe Belock - June 4, 2013",3,Pop
085423,All At Once,Orange Peels,"Live on WFMU's Three Chord Monte with Joe Belock - June 4, 2013",4,Pop
085424,Grey Holiday,Orange Peels,"Live on WFMU's Three Chord Monte with Joe Belock - June 4, 2013",5,Pop
085425,Aether Tide,Orange Peels,"Live on WFMU's Three Chord Monte with Joe Belock - June 4, 2013",6,Pop
085426,Watch Her Fly,Orange Peels,"Live on WFMU's Three Chord Monte with Joe Belock - June 4, 2013",7,Pop
085427,Theme From Sun Moon,Orange Peels,"Live on WFMU's Three Chord Monte with Joe Belock - June 4, 2013",8,Pop
085428,Yonder,Orange Peels,"Live on WFMU's Three Chord Monte with Joe Belock - June 4, 2013",9,Pop
085436,Albion Source,Chuck Johnson,"Live at WFMU on Irene Trudel's Show - May 27, 2013",1,Folk
085438,Crows In The Basillica,Chuck Johnson,"Live at WFMU on Irene Trudel's Show - May 27, 2013",3,Folk
085482,To Lose You,Derek Clegg,Overlook The Human Race,1,Folk
085484,If Only We Had More Time,Derek Clegg,Overlook The Human Race,3,Folk
085485,Photograph,Derek Clegg,Overlook The Human Race,4,Folk
085486,Carry On,Derek Clegg,Overlook The Human Race,5,Folk
085487,Who We Are,Derek Clegg,Overlook The Human Race,6,Folk
085488,The Best In The World,Derek Clegg,Overlook The Human Race,7,Folk
085489,Easy,Derek Clegg,Overlook The Human Race,8,Folk
085490,I Am There,Derek Clegg,Overlook The Human Race,9,Folk
085491,Ones I've Never Known,Derek Clegg,Overlook The Human Race,10,Folk
085492,My Mind Never Bends,Derek Clegg,Overlook The Human Race,11,Folk
085494,STAR SPANGLED BANNER,Anonymous,Sharks!,15,Noise
085592,Truth Is,Garmisch,Fishes,1,Indie-Pop
085593,Sole (Fire and Ice),Garmisch,Fishes,2,Indie-Pop
085594,You Come Get Your Boy Now,Garmisch,Fishes,3,Indie-Pop
085595,Truth Is (Interlude),Garmisch,Fishes,4,Indie-Pop
085596,They Seem To Be Intelligent,Garmisch,Fishes,5,Indie-Pop
085598,And Now We Stand Against The Wall,Garmisch,Fishes,7,Indie-Pop
085599,Native Son,Garmisch,Fishes,8,Indie-Pop
085600,City Sounds,Garmisch,Fishes,9,Indie-Pop
085691,Finding The Butterfly,Alexander Turnquist,"Live at WFMU with Irene Trudel - February 18, 2013",2,Folk
085692,Flying Fantasy,Alexander Turnquist,"Live at WFMU with Irene Trudel - February 18, 2013",3,Folk
085693,Dance Of The Sinister Nymph/ Through A House Of Violet Abandon,Eric Carbonara,"Live At WFMU on Irene Trudel's Show - February 18, 2013",4,Folk
085787,,,,,
085788,,,,,
085791,,,,,
085792,,,,,
085816,Break It Now,Radio 421,Seven,4,Garage punk
085817,Seven,Radio 421,Seven,5,Punk
085822,Nocturnia,Psychadelik Pedestrian,Nocturnia,5,Electronic
085823,Fifth World,Psychadelik Pedestrian,Nocturnia,6,Electronic
085828,Cosmos (universal mix),Psychadelik Pedestrian,Nocturnia,11,Electronic
085831,Flames (The Beginning),Frame,Visions,1,Electronic
085832,Eyes Like A Wolf,Frame,Visions,2,Electronic
085833,In Sight,Frame,Visions,3,Electronic
085834,Other Directions,Frame,Visions,4,Electronic
085835,Empty Roads,Frame,Visions,5,Electronic
085836,Aproaching Land,Frame,Visions,6,Electronic
085837,Enter The Code,Frame,Visions,7,Electronic
085838,North Sea,Frame,Visions,8,Electronic
085839,Second Hand,Frame,Visions,9,Electronic
085840,The Last One (Old Times),Frame,Visions,10,Electronic
085950,Boat,Pete Galub,"Live on WFMU's Three Chord Monte with Joe Belock - May 7, 2013",8,rock
085951,Plead the 5th Dimension,Pete Galub,"Live on WFMU's Three Chord Monte with Joe Belock - May 7, 2013",1,rock
085952,Crying Time,Pete Galub,"Live on WFMU's Three Chord Monte with Joe Belock - May 7, 2013",2,rock
085953,All I Am,Pete Galub,"Live on WFMU's Three Chord Monte with Joe Belock - May 7, 2013",3,rock
085954,300 Days In July,Pete Galub,"Live on WFMU's Three Chord Monte with Joe Belock - May 7, 2013",4,rock
085955,Feels All Over,Pete Galub,"Live on WFMU's Three Chord Monte with Joe Belock - May 7, 2013",5,rock
085956,My Regeneration,Pete Galub,"Live on WFMU's Three Chord Monte with Joe Belock - May 7, 2013",6,rock
085957,Waiting,Pete Galub,"Live on WFMU's Three Chord Monte with Joe Belock - May 7, 2013",7,rock
085963,"Portland Cement Factory at Monolith, CA (John Fahey) and The Harmony of Altamont (John Fahey)",Star Rover,"Live on WFMU's Airborne Event with Dan Bodah - May 6th, 2013",1,Folk/Rock
085966,Rag Doll,Star Rover,"Live on WFMU's Airborne Event with Dan Bodah - May 6th, 2013",4,Folk/Rock
085967,We Would Be Building (Hymn) and Blind Willie (Sonnie Sharrock),Star Rover,"Live on WFMU's Airborne Event with Dan Bodah - May 6th, 2013",5,Folk/Rock
085968,Meet Me,Seaven Teares,"Live on WFMU's Airborne Event with Dan Bodah - April 29th, 2013",1,Gothic Folk
085973,Thin Veil,Seaven Teares,"Live on WFMU's Airborne Event with Dan Bodah - April 29th, 2013",6,Gothic Folk
086037,Doctor Faust,Teatro Grotesco,At the House of Dolls,1,
086038,"Pornography, the cult of the body and the death of Eros",Teatro Grotesco,At the House of Dolls,2,
086039,MMXII,Teatro Grotesco,At the House of Dolls,3,
086040,Through the fire,Teatro Grotesco,At the House of Dolls,4,
086077,Penetration (Edit),Barmus Dramfell,Don't Make,1,Minimalism
086081,One Thousand And Two,Barmus Dramfell,Don't Make,5,Minimalism
086082,Groove,Barmus Dramfell,Don't Make,6,Minimalism
086116,And Now We Stand Against The Wall,Garmisch,And Now We Stand Against The Wall,1,Indie-Pop
086117,And Now We Stand Against The Wall (Who Ha's Electron Takeover),Garmisch,And Now We Stand Against The Wall,2,Indie-Pop
086118,ANWSATW (TSP Took Acid Once Mix),Garmisch,And Now We Stand Against The Wall,3,Indie-Pop
086119,And Now We Stand Against The Wall (Instrumental),Garmisch,And Now We Stand Against The Wall,4,Indie-Pop
086140,Letromaquia O,Damian Taveira and Juan Angel Italiano,FSS. Primera Ola Creativa (fsS_001),3,FungusSonambuluS
086256,Warped Picture of the Restaurant Taken Through a Wine Glass,echosonic,Drones To Make Dinner By,5,Drone
086259,Bending The Spoon,Mystified,Drones To Make Dinner By,8,Drone
086262,Dead Elements,Angstbreaker,Demo (2013),2,Punk
086263,Stay Hungry,Angstbreaker,Demo (2013),3,Punk
086415,From the Bottom (Soundtrack Edit),The Impossebulls,From the Bottom (Soundtrack Edit),1,Hip-Hop
086416,One Hundred 10 (BPM) (Instrumental),The Impossebulls,From the Bottom (Soundtrack Edit),2,Hip-Hop
086417,The Destroyer (Parts 1 and 2),One Master,"LIVE on My Castle of Quiet, 4.26.2013",1,Black Metal
086419,Infernal Silence,One Master,"LIVE on My Castle of Quiet, 4.26.2013",3,Black Metal
086441,Fever of Terror,Fever Dream,demo,1,Rock
086443,Befall,Fever Dream,demo,2,Rock
086481,Moments Of Life,Andrea Carri,Frammenti,7,
086482,Strade,Andrea Carri,Frammenti,1,
086483,Canzone Della Speranza Sahrawi,Andrea Carri,Frammenti,2,
086484,Giochi di luce,Andrea Carri,Frammenti,3,
086485,Cuori Nel Vento,Andrea Carri,Frammenti,4,
086486,Frammenti,Andrea Carri,Frammenti,5,
086487,Sunshine After Rain,Andrea Carri,Frammenti,6,
086562,Cute Poison,Sugar Overdose,7 Different Kinds of Overdrive,2,
086576,Track 1,Pocahaunted,"Pocahaunted: Live at the OCCII - June 22, 2009",1,Lo-Fi
086623,The One,Eric Eckhart plus Salonband,C3S :: Ignition Mix,3,Singer-Songwriter
086634,We Are Canucks,David Blair,Stay In Touch,12,
086678,Blood Money,Krowne,Welcome To Warp Street,1,
086679,2 Welcome To Warp Street MASTER,krow,Welcome To Warp Street,2,
086680,3 Rear View Window MASTER,krow,Welcome To Warp Street,3,
086720,Greek Court Metalheads,McCloud Zicmuse,Escape From the Valley of Iaeniaen,0,
086721,Guitar Left On Train,McCloud Zicmuse,Escape From the Valley of Iaeniaen,0,
086724,Liquid in a Tin Cup Samba,McCloud Zicmuse,Escape From the Valley of Iaeniaen,0,
086725,New Wave 80's Dance Move,McCloud Zicmuse,Escape From the Valley of Iaeniaen,0,
086730,Something Upbeat for the Kids,McCloud Zicmuse,Escape From the Valley of Iaeniaen,0,
086761,Be Sweet,Marco Trovatello,C3S :: Ignition Mix,14,Post-Rock
086762,A Turn,Marco Trovatello,C3S :: Ignition Mix,18,Post-Rock
086763,Bracers Of Chaos,Marco Trovatello,C3S :: Ignition Mix,8,Post-Rock
086788,Es ist nie genug,Die Leere im Kern Deiner Hoffnung,C3S :: Ignition Mix,7,Metal
086793,Blocks,Dr Freebs,C3S :: Ignition Mix,13,Minimal Electronic
086795,Pegasus,Singvøgel,C3S :: Ignition Mix,9,Rock
086799,Marktversagen,Von Korf,C3S :: Ignition Mix,10,Indie-Rock
086993,Wicked Woman,Galleon,"Live on WFMU's Imaginary Radio with Chris M. - June 16, 2013",6,Metal
087068,One More Reason (unofficial SFI remix),Vigilante,Realm of the New Day - The Remixes,10,
087069,I Sing the Body Electric (first take SFI remix),Waste Disposal Machine,Realm of the New Day - The Remixes,11,
087070,Argonaut Into Deep Space (SFI remix),(F.E.V.E.R.),Realm of the New Day - The Remixes,12,
087096,AMLUN,XPURM,PRUMX,13,Soundtrack
087097,EDNMA,XPURM,PRUMX,1,Soundtrack
087098,WKLDN,XPURM,PRUMX,2,Soundtrack
087099,USTKA,XPURM,PRUMX,3,Soundtrack
087100,BRPLE,XPURM,PRUMX,4,Soundtrack
087101,AJQEA,XPURM,PRUMX,5,Soundtrack
087102,FYSTN,XPURM,PRUMX,6,Soundtrack
087103,VNADS,XPURM,PRUMX,7,Soundtrack
087104,CNUNU,XPURM,PRUMX,8,Soundtrack
087105,DUITA,XPURM,PRUMX,9,Soundtrack
087106,UISTS,XPURM,PRUMX,10,Soundtrack
087107,MKRDZ,XPURM,PRUMX,11,Soundtrack
087108,DWMWD,XPURM,PRUMX,12,Soundtrack
087121,Sadie (4-Track Demo),The Planes,Drinks on Amps,7,
087151,Open up your eyes,Still Pluto,Welcome to the World,1,Metal
087152,Angel,Still Pluto,Welcome to the World,5,Metal
087153,Southern spirit,Still Pluto,Welcome to the World,4,Metal
087154,My own God,Still Pluto,Welcome to the World,3,Metal
087155,Be what you wanna be,Still Pluto,Welcome to the World,2,Metal
087157,Back (In Time) To (Save) The Future,Dr. Wylie,The Trillmont Playbook,1,Electronic
087158,"It's Ok, We Have Chemistry",Dr. Wylie,The Trillmont Playbook,2,Electronic
087159,Keep In Style,Dr. Wylie,The Trillmont Playbook,3,Electronic
087160,Extracurricular Twerk,Dr. Wylie,The Trillmont Playbook,4,Electronic
087161,Perception,Dr. Wylie,The Trillmont Playbook,5,Electronic
087185,All Those I Know,Eric and Magill,All Those I Know,1,
087186,You Make It So Good,Eric and Magill,All Those I Know,2,
087187,Should We All Wake Up,Eric and Magill,All Those I Know,3,
087188,Grandpa's Pink Wine,Eric and Magill,All Those I Know,4,
087189,Vegetable Gardeners,Eric and Magill,All Those I Know,5,
087190,I Hear Trumpets,Eric and Magill,All Those I Know,6,
087191,Pontoon Boats,Eric and Magill,All Those I Know,7,
087192,"Gentle, Polite",Eric and Magill,All Those I Know,8,
087193,Old Man Winter,Eric and Magill,All Those I Know,9,
087194,Birthdays Are Important,Eric and Magill,All Those I Know,10,
087237,Only,Kris Keyser,Kris Keyser,5,Chiptune
087322,The Truth,Sally Seltmann,"Live on WFMU's Night People - June 24, 2010",4,Pop
087323,Sentimental Seek,Sally Seltmann,"Live on WFMU's Night People - June 24, 2010",1,Pop
087324,Harmony To My Heartbeat,Sally Seltmann,"Live on WFMU's Night People - June 24, 2010",2,Pop
087325,On The Borderline,Sally Seltmann,"Live on WFMU's Night People - June 24, 2010",3,Pop
087361,Echo of Suggestion,Nisi Period,Soon the Love Balloon Will Pop,1,Psych-Rock
087362,Unless,Nisi Period,Soon the Love Balloon Will Pop,11,Psych-Rock
087363,Treat Her Like a Sailor,Nisi Period,Soon the Love Balloon Will Pop,6,Psych-Rock
087377,Yukiai,Kakurenbo,Yukiai No Sora,1,Ambient Electronic
087430,BooBoo Halloween,Bludded Head,"Live on WFMU's My Castle of Quiet, 5.10.2013",3,Doom
087431,Bone Soup,Bludded Head,"Live on WFMU's My Castle of Quiet, 5.10.2013",2,Doom
087490,Step Up To The Plate (Be A Runaway),Born Loose,"Live on WFMU's Three Chord Monte with Joe Belock - May 21, 2013",1,Punk
087639,Meditation Inside,Lantriperc,Elevate Your Force,3,"Breakbeat, Drum & Bass"
087641,Level Up,Lantriperc,Elevate Your Force,5,"Breakbeat, Drum & Bass"
087642,Simple Jungle List,Lantriperc,Elevate Your Force,6,"Breakbeat, Drum & Bass"
087643,People Machine,Lantriperc,Elevate Your Force,7,"Breakbeat, Drum & Bass"
087644,Technique Mecha,Lantriperc,Elevate Your Force,8,"Breakbeat, Drum & Bass"
087645,Paper For Dragon,Lantriperc,Elevate Your Force,9,"Breakbeat, Drum & Bass"
087965,As I Sailed,"Howie Mitchell, Ed Trickett","Singing at the Tangermans, June 1962",2,Folk
087966,Mary Had a Baby,"Howie Mitchell, Ed Trickett","Singing at the Tangermans, June 1962",3,Folk
087967,08 - Cut 08,Sandy and Caroline Paton,"Singing at the Tangermans, June 1962",4,Folk
087968,The Rivers of Texas,Sandy and Caroline Paton,"Singing at the Tangermans, June 1962",9,Folk
087971,Little Brown Dog,Sandy and Caroline Paton,"Singing at the Tangermans, June 1962",12,Folk
087972,Man of Constant Sorrow,"Howie Mitchell, Ed","Singing at the Tangermans, June 1962",13,Folk
088428,"Hey, Predator Drone",Human Resources,Oxyc Woody II,0,"psych chance, electronic"
088429,Stinger Sisters,Human Resources,Oxyc Woody II,0,"psych chance, electronic"
088485,Pea Surgery,Naval Cassidy,Urine Cakes,11,Experimental
088486,Be Nice,Crank Sturgeon and Peeesseye,Urine Cakes,12,Experimental
088846,Stickybee,Josh Woodward,Dirty Wings,2,Folk
088848,Gravity,Josh Woodward,Dirty Wings,4,Folk
088854,Methylchloroisothiazolinone,Josh Woodward,Dirty Wings,10,Folk
088856,Nincompoop,Josh Woodward,Dirty Wings,12,Folk
088858,The Vagabond,Josh Woodward,Dirty Wings,5,Folk
088860,The Raven and the Swan,Josh Woodward,Dirty Wings,7,Folk
088861,Cien Volando,Josh Woodward,Dirty Wings,8,Folk
088863,Gallows Hill,Josh Woodward,Dirty Wings,11,Folk
088864,Insomnia,Josh Woodward,Dirty Wings,3,Folk
088867,Omaha,Josh Woodward,Dirty Wings,9,Folk
088868,But It Did,Josh Woodward,Dirty Wings,6,Folk
088869,Gallows Hill (No Vocals),Josh Woodward,Dirty Wings (Instrumentals),11,Folk
088870,Methylchloroisothiazolinone (No Vocals),Josh Woodward,Dirty Wings (Instrumentals),10,Folk
088871,Omaha (No Vocals),Josh Woodward,Dirty Wings (Instrumentals),9,Folk
088872,I Want to Destroy Something Beautiful (No Vocals),Josh Woodward,Dirty Wings (Instrumentals),1,Folk
088873,Cien Volando (No Vocals),Josh Woodward,Dirty Wings (Instrumentals),8,Folk
088874,The Raven and the Swan (No Vocals),Josh Woodward,Dirty Wings (Instrumentals),7,Folk
088875,But It Did (No Vocals),Josh Woodward,Dirty Wings (Instrumentals),6,Folk
088876,Nincompoop (No Vocals),Josh Woodward,Dirty Wings (Instrumentals),12,Folk
088877,Insomnia (No Vocals),Josh Woodward,Dirty Wings (Instrumentals),3,Folk
088878,Gravity (No Vocals),Josh Woodward,Dirty Wings (Instrumentals),4,Folk
088879,Stickybee (No Vocals),Josh Woodward,Dirty Wings (Instrumentals),2,Folk
088892,The Vagabond (No Vocals),Josh Woodward,Dirty Wings (Instrumentals),5,Folk
088899,"Brown, Grey, Green",Hunter Gatherer,"Live on CJSW's White Lodge/Black Lodge June 21, 2011",1,
088900,Magpie Trap,Hunter Gatherer,"Live on CJSW's White Lodge/Black Lodge June 21, 2011",2,
088959,Dead Bodies,Taigerbery,Teenage Crown (Extended Play),2,Indie-Rock
088960,Queen (Mugl Remix),Taigerbery,Teenage Crown (Extended Play),4,Indie-Rock
089178,The Walker,Chuzausen,Awesome Is Grey,3,electronic
089179,Epic Fail,Chuzausen,Awesome Is Grey,4,electronic
089192,Raro Bueno,Chuzausen,Awesome Is Grey,6,electronic
089195,Golden Tales,Chuzausen,Awesome Is Grey,1,electronic
089196,Dramatronico,Chuzausen,Awesome Is Grey,7,electronic
089212,Side A,Nat Roe,S/T,1,Audio Collage
089350,tilt,Art of Flying,An Eye Full of Lamp,4,Free-Folk
089376,Logic PIano,Stanislav Bobrytskyy,WHNZ​:64​:MFBL,8,Experimental/Improv
089441,morning star,Art of Flying,An Eye Full of Lamp,3,Free-Folk
089445,Outta My Head,Shad + Skratch Bastid,netBloc Vol. 44: Break From The System That Gotcha,3,Hip-Hop
089447,One Way Ticket (Featuring Tab and D Spliff),Anitek,netBloc Vol. 44: Break From The System That Gotcha,5,Hip-Hop
089456,Montagnes russes (Serge Fiori),Alaclair Ensemble,netBloc Vol. 44: Break From The System That Gotcha,1,Hip-Hop
089473,Get Up Stand Up (Featuring Brother Ali),Public Enemy,netBloc Vol. 44: Break From The System That Gotcha,2,Hip-Hop
089474,Jocose Jon,Monk Turner,netBloc Vol. 44: Break From The System That Gotcha,6,Jazz
089477,Great Open Sea,Wellington Sea Shanty Society,netBloc Vol. 44: Break From The System That Gotcha,12,Jazz
089482,Great Lakes,John Wort Hannam,"John Wort Hannam Live on CJSW's The Morning After March 28, 2012",1,Folk
089484,Requiem for a Small Town,John Wort Hannam,"John Wort Hannam Live on CJSW's The Morning After March 28, 2012",0,
089485,Song in my Heart,John Wort Hannam,"John Wort Hannam Live on CJSW's The Morning After March 28, 2012",4,
089486,Poor Man,John Wort Hannam,"John Wort Hannam Live on CJSW's The Morning After March 28, 2012",2,
089639,True Romance (Sometimes),Seneca,The Cashmere Jumper EP,3,Electronic
089704,turn your back master,The Woolen Men,Tour Tape Number 2,0,
089814,Dreams,ENDRUDARK,Dreams,1,Trance
089815,Nigtht_City,ENDRUDARK,Dreams,2,Trance
089816,Time Up,ENDRUDARK,Dreams,3,Trance
089817,Sustem 240,ENDRUDARK,Dreams,4,Trance
089841,You Dress Like an Asshole (prod. by Lunice),Not The 1s,Why You Cryin,1,Hip-Hop
089843,To the Last Drop (prod. by Waes One),Not the 1s,Why You Cryin?,3,
089846,Fly as Fuck feat. Isaiah Toothtaker (prod. by Young L),Not the 1s,Why You Cryin?,6,
